country_iso3,country_source_name,group,indicator_code,indicator,value,unit,observation_year,status,originating_source,source_url,api_query_url,world_bank_last_updated,retrieved_at,note
BFA,Burkina Faso,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),116.589593321,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BFA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BWA,Botswana,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),163.999922257,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BWA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CAF,Central African Republic,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),38.821790104,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CAF/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CIV,Cote d'Ivoire,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),183.875985111,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CIV/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CMR,Cameroon,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),108.213130152,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CMR/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COD,"Congo, Dem. Rep.",Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),58.5321533455,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COD/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COG,"Congo, Rep.",Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),95.5319320615,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COG/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
COM,Comoros,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),109.855630436,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/COM/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
CPV,Cabo Verde,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),111.840678864,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/CPV/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
DJI,Djibouti,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),48.4504884886,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/DJI/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
DZA,Algeria,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),115.457278574,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/DZA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
EGY,"Egypt, Arab Rep.",Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),97.1295066037,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/EGY/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ERI,Eritrea,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),59.1248082167,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ERI/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ETH,Ethiopia,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),65.0825091945,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ETH/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GAB,Gabon,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),125.337107594,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GAB/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GHA,Ghana,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),113.647966705,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GHA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GIN,Guinea,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),97.8794996456,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GIN/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GMB,"Gambia, The",Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),126.243773524,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GMB/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GNB,Guinea-Bissau,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),147.197631274,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GNB/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
GNQ,Equatorial Guinea,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),49.5380486764,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/GNQ/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
KEN,Kenya,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),126.477706001,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/KEN/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LBR,Liberia,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),32.063888557,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LBR/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LBY,Libya,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),192.97309382,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LBY/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
LSO,Lesotho,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),70.328049309,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/LSO/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MAR,Morocco,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),153.05726008,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MAR/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MDG,Madagascar,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),75.4562966736,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MDG/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MLI,Mali,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),112.119852778,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MLI/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MOZ,Mozambique,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),49.5047696961,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MOZ/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MRT,Mauritania,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),92.0748946443,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MRT/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MUS,Mauritius,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),172.683569219,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MUS/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
MWI,Malawi,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),69.2605306621,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/MWI/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NAM,Namibia,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),85.1648988113,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NAM/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NER,Niger,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),60.5939862118,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NER/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
NGA,Nigeria,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),70.7619057835,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/NGA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
RWA,Rwanda,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),93.2014628767,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/RWA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SDN,Sudan,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),70.2084038615,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SDN/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SEN,Senegal,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),123.894453698,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SEN/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SLE,Sierra Leone,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),107.882000873,subscriptions per 100 people,2022,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SLE/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SOM,"Somalia, Fed. Rep.",Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),53.957964694,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SOM/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SSD,South Sudan,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),46.6152369504,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SSD/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
STP,Sao Tome and Principe,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),62.4367400312,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/STP/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SWZ,Eswatini,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),139.833459659,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SWZ/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
SYC,Seychelles,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),125.616862703,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/SYC/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TCD,Chad,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),72.9289782618,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TCD/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TGO,Togo,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),80.8035554767,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TGO/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TUN,Tunisia,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),117.606816067,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TUN/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
TZA,Tanzania,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),126.559163218,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/TZA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
UGA,Uganda,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),83.1650314669,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/UGA/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ZAF,South Africa,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),179.336329841,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ZAF/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ZMB,Zambia,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),108.704779874,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ZMB/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
ZWE,Zimbabwe,Connectivity,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),94.2451753366,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/ZWE/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.CEL.SETS.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
AGO,Angola,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.362845240712,subscriptions per 100 people,2024,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/AGO/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
BDI,Burundi,Connectivity,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),0.0203441336211,subscriptions per 100 people,2023,reported,"International Telecommunication Union (ITU), World Telecommunication/ICT Indicators Database",https://api.worldbank.org/v2/country/BDI/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=100,https://api.worldbank.org/v2/country/all/indicator/IT.NET.BBND.P2?format=json&mrnev=1&per_page=20000,2026-07-13,2026-09-25,Latest non-empty annual observation returned by the World Bank API; observation year shown separately.
